site,logp1_parrotfish_biomass_kg,logp1_large_parrotfish_biomass_kg,logp1_midnightPF_biomass_kg,logp1_bluePF_biomass_kg,logp1_rainbowPF_biomass_kg,logp1_stoplightPF_biomass_kg,midnightPA,bluePA,rainbowPA,stoplightPA,Year,Month,Latitude,Longitude,Depth,Coral_cover,Reef_complexity,SST,NPP,Wave_exposure,HABITAT_CD,Coral_area_UFRTM_20km,Coral_area_UFRTM_200km,Deepwater,slips45_10km,Marine_reserve,population_20km,population_50km,rec_fishermen_50km,Artificial_reefs_1km,Gravity_total,nursery_seagrass,nursery_mangroves,connectivity,RecEng,pf_preds_biomass_kg,pf_no_midnight_biomass_kg,pf_no_blue_biomass_kg,pf_no_rainbow_biomass_kg,pf_no_stoplight_biomass_kg,turf_cover,macroalgae_cover,random
2018_11_20_3076U,2.902236835,1.044915721,0,0,0,1.044915721,0,0,0,1,2018,November,25.85049544,-80.10447216,5.902922941,2.242692648,0.719441984,24.2245117,381.8580322,7.406746864,LIRI,84917,942548,1741.421387,1036,Open,1291825,4202801,134225,0,17036,110350.3594,177889.25,21.63829787,-0.26,12.61067172,17.21484343,17.21484343,17.21484343,15.37168453,NA,NA,980
2018_11_20_3090U,3.498806061,2.067967446,0,0,0,2.067967446,0,0,0,1,2018,November,25.89570396,-80.09129,19.95076401,2.5,1.249235993,24.2413879,363.2427368,7.363853455,LIRM,83845,914271,282.8427124,989,Open,1208782,4337046,136831,3,15137,985265.4375,481467,32.74063904,-0.26,2.310409391,32.07593772,32.07593772,32.07593772,25.16720587,NA,NA,9706
2018_11_20_3096U,2.766302317,2.339821185,0,0,0,2.339821185,0,0,0,1,2018,November,26.20955484,-80.0782249,13.34912281,1.24976916,0.624930748,24.1765381,339.0210571,7.329972267,LIRM,41938,739394,700,716,Open,1085073,3814364,110540,0,1731,0,0,41.57111717,-0.26,1.942464922,14.89973301,14.89973301,14.89973301,5.520352597,26,40,3582
2018_11_20_3122U,3.185285385,2.702392221,0,0,0,2.702392221,0,0,0,1,2018,November,26.26382689,-80.07053508,18.7010929,2.49726776,1.225409836,24.2036987,337.3852234,7.328567028,LIRM,33518,687275,800,759,Open,1008479,3519914,103495,0,1697,0,1452.081787,41.57111717,-0.26,1.697074154,23.17418637,23.17418637,23.17418637,9.258816425,24,41,5963
2018_11_27_1226U,3.863491926,3.067818876,0,0,0,3.067818876,0,0,0,1,2018,November,25.7291477,-80.100076,6.247,2.235,1.0775,24.2482849,508.6362,7.336925507,CONT_MR,70831,999295,1400,948,Open,822295,3657275,124620,0,9240,11440868,632459.875,23.76447219,-0.26,810.1617478,46.63138657,46.63138657,46.63138657,26.13641825,26,34,4534
2018_11_27_1399U,3.343524805,0,0,0,0,0,0,0,0,0,2018,November,25.71399948,-80.08874845,19.84536082,2.015463918,1.15,24.2773682,526.1252441,7.304846287,SPGR_LR,68546,1000029,200,748,Open,702413,3537775,121547,2,738,9013363,381698.4375,23.76447219,-0.26,0,27.31876912,27.31876912,27.31876912,27.31876912,NA,NA,8132
2018_11_29_3101U,1.797045665,0,0,0,0,0,0,0,0,0,2018,November,25.99195489,-80.09270004,18.69990868,1,0.650091324,24.2430664,352.307373,7.330883503,LIRM,74901,879247,400,1336,Open,1102986,4410665,134196,0,3828,0,0,109.5487265,-0.26,0,5.031801157,5.031801157,5.031801157,5.031801157,NA,NA,7572
2018_11_29_3153U,1.380407657,0.856829997,0,0,0,0.856829997,0,0,0,1,2018,November,26.19912942,-80.08673918,6.401750973,1.251459144,0.487281128,24.2206055,339.2211304,7.317373276,RGSH,43658,754541,1600,1280,Open,1150090,3951607,112351,0,1731,0,0,41.57111717,-0.26,3.083598274,2.976522353,2.976522353,2.976522353,1.620841025,NA,NA,5810
2018_11_29_3191U,1.921864912,0,0,0,0,0,0,0,0,0,2018,November,26.00045572,-80.08752285,23.25238541,1.253975678,0.475397568,24.2375732,351.5401001,7.38787365,APRD,73464,871585,0,1336,Open,1045078,4376618,133244,3,1241,0,0,109.5487265,-0.26,0,5.833690824,5.833690824,5.833690824,5.833690824,NA,NA,2517
2018_11_29_3235U,3.575055434,2.958849627,0,2.958849627,0,0,0,1,0,0,2018,November,25.96497513,-80.09058696,16.1078534,1.252181501,1.37521815,24.3073975,355.0571899,7.35094595,LIRO,80675,889748,200,1098,Open,1027155,4424508,136921,26,15137,16857.60742,41512.94531,109.5487265,-0.26,0,34.69659956,16.4208149,34.69659956,34.69659956,NA,NA,7452
2018_11_29_3237U,4.226515266,3.376241882,0,0,0,3.376241882,0,0,0,1,2018,November,26.25397435,-80.06424559,20.4548727,3.503950834,2.375987709,24.1832214,334.987854,7.325964451,SPGR,34736,691507,0,735,Open,966375,3511760,104568,0,1697,0,0,41.57111717,-0.26,14.00519029,67.47818767,67.47818767,67.47818767,39.21758822,NA,NA,2633
2018_11_29_3238U,4.364933227,3.19519263,0,0,0,3.19519263,0,0,0,1,2018,November,26.24470742,-80.06624097,15.14624329,2.247316637,1.436829159,24.1567627,336.1498108,7.332887173,SPGR,36107,699055,0,615,Open,1035263,3581727,106011,0,1731,0,0,41.57111717,-0.26,105.8619807,77.64414845,77.64414845,77.64414845,54.22927219,NA,NA,5077
2018_11_29_3263U,3.387044281,2.886166997,0,2.886166997,0,0,0,1,0,0,2018,November,25.96233385,-80.08840105,20.45919854,1.5,1.605100182,24.3145081,355.2793579,7.345495701,APRD,81118,889856,0,1098,Open,1027155,4424508,136921,23,1430,14724.67676,46955.79688,109.5487265,-0.26,0,28.5783975,11.6539243,28.5783975,28.5783975,22,14,1906
2018_11_29_3645U,2.254278488,1.489682984,0,1.489682984,0,0,0,1,0,0,2018,November,25.96126094,-80.10538546,9.954570637,1.772853186,1.174376731,24.2603088,355.4367065,7.324734688,CPSH,81834,895110,1700,1131,Open,1166419,4457647,138656,26,15137,30007.89453,90981.51563,109.5487265,-0.26,0,8.528415966,5.092726854,8.528415966,8.528415966,NA,NA,9417
2018_11_29_3647U,0.022089854,0,0,0,0,0,0,0,0,0,2018,November,25.9554396,-80.11146624,6.199203187,1.748007968,0.274800797,24.260614,356.1699219,7.331448555,CPSH,82583,900420,2300,1131,Open,1197611,4463327,139428,0,15137,83102.57031,154934.1875,32.74063904,-0.26,0,0.022335641,0.022335641,0.022335641,0.022335641,NA,NA,1740
2018_11_30_3065U,3.489218879,0,0,0,0,0,0,0,0,0,2018,November,26.17900905,-80.08458469,11.65054945,1,0.6996337,24.2824951,339.5974426,7.372804642,LIRI,46519,769001,1000,1489,Open,1070558,3988943,113914,1,1731,0,944.4996948,41.57111717,-0.26,6.989217039,31.76034792,31.76034792,31.76034792,31.76034792,NA,NA,3789
2018_11_30_3106U,4.278609187,2.936037925,0,0,0,2.936037925,0,0,0,1,2018,November,26.26046379,-80.07188,12.4,1.5,0.401183173,24.1948792,337.6533203,7.309960365,LIRM,34098,690136,800,759,Open,1008479,3519914,104826,0,1697,0,0,41.57111717,-0.26,1.875422873,71.14003692,71.14003692,71.14003692,53.29898834,21,0,94
2018_11_30_3157U,3.878209218,2.245468335,0,0,0,2.245468335,0,0,0,1,2018,November,26.1087617,-80.09713872,7.238297872,1.281914894,0.412765957,24.1812073,342.7345886,7.342068672,RGSH,58136,817063,1600,2018,Open,1172353,4222415,123198,0,39335,0,1123759.125,74.00438322,-0.26,0,47.33757544,47.33757544,47.33757544,38.89273757,NA,NA,6347
2018_11_30_3247U,4.55199353,3.610122797,0,0,0,3.610122797,0,0,0,1,2018,November,26.2913241,-80.06155544,15.00325418,2.258135444,1.899296394,24.2112671,333.3107605,7.37877512,SPGR,30390,659856,0,811,Open,888488,3396937,100193,1,1697,0,35432.34766,41.57111717,-0.26,10.18360348,93.82124899,93.82124899,93.82124899,57.85065655,4,42,192
2018_11_5_3110U,3.103539963,2.654651914,0,0,0,2.654651914,0,0,0,1,2018,November,25.87140968,-80.09246501,18.25044964,2,0.93761241,24.2479797,372.9286804,7.385707378,LIRM,82794,926795,200,896,Open,1216236,4272256,135398,0,17036,547547.875,349755,32.74063904,-0.26,9.22320882,21.27667046,21.27667046,21.27667046,8.05663506,28,12,8844
2018_11_7_1783U,1.382706568,0,0,0,0,0,0,0,0,0,2018,November,24.84827527,-80.61757498,7.89920142,1.5,0.450133097,23.8093201,661.8539429,7.468819141,SPGR_LR,51238,1159920,765.6854248,200,Closed,7769,25261,6827,0,185,34202932,292535.125,14.89444444,3.101,0.245050078,2.985674543,2.985674543,2.985674543,2.985674543,50,34,8360
2018_11_7_3066U,4.900574268,3.996594867,1.922517139,0,0,3.883096702,1,0,0,1,2018,November,26.01065904,-80.10116337,7.983957219,10,1.754010695,24.1349731,350.6478882,7.37923336,LIRI,71931,872425,1400,1849,Open,1189908,4405471,133230,13,3828,0,17216.60742,109.5487265,-0.26,0,127.5287708,133.3669202,133.3669202,85.79251735,29,33,9103
2018_11_7_3125U,2.136062642,0,0,0,0,0,0,0,0,0,2018,November,25.87777485,-80.10892464,5.54636194,1.256063433,0.542047575,24.2184387,370.4604797,7.372552872,RGSH,83463,932219,1900,913,Open,1385528,4290164,136658,0,17036,1094605.5,507395.8438,32.74063904,-0.26,12.88739236,7.466038097,7.466038097,7.466038097,7.466038097,NA,NA,9946
2018_11_7_3137U,2.854204916,0,0,0,0,0,0,0,0,0,2018,November,26.0204707,-80.10462521,6.500464253,2,0.488138347,24.0883118,349.7828979,7.341753483,CPSH,71136,866347,1800,2121,Open,1203622,4391551,133156,0,3828,0,67418.84375,109.5487265,-0.26,4.097350464,16.36062856,16.36062856,16.36062856,16.36062856,NA,NA,5553
2018_11_7_3143U,1.348732552,0.023713925,0,0,0,0.023713925,0,0,0,1,2018,November,25.88951112,-80.11029584,7.25599631,1,0.529197417,24.2160889,365.5288086,7.365620613,RGSH,83766,927082,2200,1015,Open,1388582,4326620,136910,0,17036,2032971,643064.75,32.74063904,-0.26,26.04156152,2.852539541,2.852539541,2.852539541,2.828542205,NA,NA,1959
2018_11_7_3175U,3.549058082,1.692651022,0,0,0,1.692651022,0,0,0,1,2018,November,26.00786047,-80.10758504,6.500246914,4.497530864,1.425432099,24.1176086,350.8670349,7.397308826,RGSH,72144,876482,2000,1818,Open,1175732,4418615,134094,0,3828,7097.178223,15838.8291,109.5487265,-0.26,1.386524121,33.78054165,33.78054165,33.78054165,29.34667472,NA,NA,770
2018_11_7_3210U,3.487066359,3.180348508,0,2.949019188,0,1.78639711,0,1,0,1,2018,November,26.00407796,-80.08909809,17.79044586,1.00955414,1.011942675,24.2218262,351.225769,7.393722534,CPDP,72764,869396,100,1331,Open,1045078,4376618,133244,14,1241,0,0,109.5487265,-0.26,0.668765913,31.68990646,13.6026829,31.68990646,26.72199451,15,3,5823
2018_11_8_1347U,4.965342057,4.243670478,0,3.622704719,0,3.503284179,0,1,0,1,2018,November,24.88436527,-80.55630933,12.00041911,1.751047779,1.551257334,23.8686768,583.5686035,7.47077322,SPGR_LR,53379,1159657,424.2640686,567,Open,10155,20227,5591,0,185,31665652,422674.8125,14.89444444,3.101,4.164187737,142.3575784,105.9188863,142.3575784,110.1331906,NA,NA,5553
2018_11_8_3081U,2.584433884,0.165826549,0,0,0,0.165826549,0,0,0,1,2018,November,25.84404491,-80.10244587,7.805385996,3.74551167,0.579039497,24.2227112,384.5246887,7.36475563,LIRI,85264,944806,1600,1038,Open,1280061,4171018,133509,0,17036,52181.23828,118828.9297,21.63829787,-0.26,2.206514861,12.25578265,12.25578265,12.25578265,12.0754143,NA,NA,8987
2018_12_10_3903U,0.071569709,0,0,0,0,0,0,0,0,0,2018,December,25.94708516,-80.11361746,6.201094527,1,0.237363184,24.2679382,357.1398926,7.335165024,CPSH,82720,904141,2500,1119,Open,1303730,4475373,139989,0,15137,220312.4688,237577.0625,32.74063904,-0.26,14.56405601,0.074193029,0.074193029,0.074193029,0.074193029,NA,NA,2114
2018_12_12_3103U,3.208148205,2.457892261,0,0,0,2.457892261,0,0,0,1,2018,December,26.31582735,-80.06548386,16.34127126,1.753357207,1.184982095,24.1818481,334.4627686,7.359985828,LIRM,26987,637308,700,847,Open,870760,3330285,98244,8,1697,0,154001.3281,NA,0.084,0,23.73324289,23.73324289,23.73324289,13.05307606,42,5,9379
2018_12_17_3128U,0.85894504,0,0,0,0,0,0,0,0,0,2018,December,26.08804669,-80.10718981,3.203898635,1,0.274512671,24.1010071,344.3345032,7.251997948,CPSH,62165,833813,2400,2253,Open,1292566,4286123,125592,0,39335,0,1579896.75,74.00438322,-0.26,0,1.360668968,1.360668968,1.360668968,1.360668968,NA,NA,3536
2018_12_17_3131U,0.440297807,0,0,0,0,0,0,0,0,0,2018,December,26.12586523,-80.09934992,4.749853659,1.500487805,0.4,24.1825195,341.4463806,7.341453075,CPSH,55405,808850,2000,1999,Open,1219999,4214883,122557,6,39335,0,634379,74.00438322,-0.26,0,0.553169695,0.553169695,0.553169695,0.553169695,NA,NA,6811
2018_12_17_3144U,4.189689349,2.811080242,0,0,0,2.811080242,0,0,0,1,2018,December,26.12940968,-80.09925995,4.5,2,0.424063927,24.1844727,341.1765137,7.339541435,CPSH,54907,807044,2000,1987,Open,1220867,4190430,121477,5,39335,0,536421.4375,74.00438322,-0.26,14.58807817,65.00228413,65.00228413,65.00228413,49.37441349,NA,NA,4103
2018_12_17_3199U,4.512473654,3.218610796,0,0,0,3.218610796,0,0,0,1,2018,December,26.09198985,-80.08427879,14.44330709,1.753718285,1.075371829,24.2384277,343.9767456,7.320064545,LIRO,61572,822839,200,2063,Open,1096653,4221862,123730,1,1278,0,1084950.75,74.00438322,-0.26,50.3791647,90.14700601,90.14700601,90.14700601,66.15363086,NA,NA,5946
2018_12_4_1122U,4.28858627,4.087423031,0,0,4.087248656,0.010335821,0,0,1,1,2018,December,25.21414969,-80.23331697,3.207175713,1,0.762557498,24.1547791,664.0006104,7.303118229,ISOL_LR,60313,1149396,3189.949463,0,Open,4189,372541,27470,0,285,52022896,310921.125,16.51021103,-0.26,15.59058249,71.86338652,71.86338652,13.28763388,71.8529971,NA,NA,2424
2018_12_4_1216U,4.135220561,3.780353089,1.922517139,0.172292743,0,3.632450374,1,1,0,1,2018,December,25.20574202,-80.24258153,4.318404908,1.757668712,1.322699387,24.1283203,633.7640381,7.310495377,ISOL_MR,61318,1157176,3682.842773,0,Open,5292,339222,27097,0,285,54352788,361282.7813,16.51021103,-0.26,85.73811175,55.66522593,61.31534976,61.50337533,24.69803488,NA,NA,8525
2018_6_10_2174U,1.551722839,0,0,0,0,0,0,0,0,0,2018,June,24.60552575,-82.97192425,13.64893204,1,0.484563107,23.0020386,556.515625,7.309356689,CONT_LR,44915,831071,2745.584473,0,Open,0,0,0,0,29,722718,44104.34375,1.54666974,-0.26,0,3.719594282,3.719594282,3.719594282,3.719594282,NA,NA,9412
2018_6_10_2197U,3.03773372,0.962120828,0,0,0,0.962120828,0,0,0,1,2018,June,24.61825077,-82.96731471,14.40193662,1.735475352,0.475484155,22.9480225,580.3728638,7.402926922,CONT_LR,47746,836615,1997.056274,0,Open,0,0,0,0,29,1050548.375,36359.55078,1.54666974,-0.26,4.256721692,19.85791975,19.85791975,19.85791975,18.24067844,NA,NA,9043
2018_6_18_1222U,3.735307376,3.302024214,0,2.332411677,0,2.88283329,0,1,0,1,2018,June,25.01590756,-80.36949049,9.195121951,1.743902439,1.268292683,24.0452515,590.5457153,7.4147892,CONT_MR,60782,1093167,907.1068115,0,Closed,14360,45876,7732,0,275,40320872,112350.8125,16.64297125,-0.176,5.698070738,40.90090292,31.5981444,40.90090292,24.03608516,NA,NA,9597
2018_6_18_1301U,4.907351776,4.401522442,2.728375578,2.424242998,2.208532772,3.889182924,1,1,1,1,2018,June,25.00989985,-80.37468985,4.74244139,1.765157639,2.865157639,24.0242249,576.5512085,7.45498991,SPGR_HR,60671,1093790,807.1068115,0,Closed,14360,45876,7177,0,275,38945028,73344.91406,16.64297125,-0.176,56.13786796,119.9726858,123.9870091,126.1783346,86.40974702,0,0,4242
2018_6_18_3057U,3.918385074,0,0,0,0,0,0,0,0,0,2018,June,26.07356366,-80.09862786,8.786285714,1.255714286,0.250571429,24.1398254,345.3656921,7.293487549,LIRI,64154,837255,1400,2391,Open,1230484,4278577,126150,0,39335,0,1061796.875,74.00438322,-0.26,0,49.3191175,49.3191175,49.3191175,49.3191175,NA,NA,2215
2018_6_18_3098U,3.225877387,0,0,0,0,0,0,0,0,0,2018,June,26.06906303,-80.09390701,11.35218978,1,1.276094891,24.1744324,345.7136841,7.34287405,LIRM,64801,837743,900,2391,Open,1156723,4268889,126663,0,3828,0,851497.75,74.00438322,-0.26,0,24.17565327,24.17565327,24.17565327,24.17565327,49,4,3743
2018_6_18_3099U,4.166338372,0,0,0,0,0,0,0,0,0,2018,June,26.06558259,-80.09440051,10.94361233,1.243612335,0.5,24.1628052,345.9814148,7.350469112,LIRM,65271,839509,1000,2391,Open,1156723,4268889,126663,0,3828,0,761948.6875,74.00438322,-0.26,104.3001421,63.4789215,63.4789215,63.4789215,63.4789215,45,5,5060
2018_6_18_3127U,1.632731366,0.044913999,0,0,0,0.044913999,0,0,0,1,2018,June,26.07392,-80.10865023,2.899537465,1,0.42506938,24.0743347,345.3443604,7.255110741,CPSH,63937,840157,2400,2391,Open,1291675,4295041,126951,0,39335,0,1181770.125,74.00438322,-0.26,0.034446279,4.117834326,4.117834326,4.117834326,4.071896422,NA,NA,4571
2018_6_18_3129U,3.309075301,0,0,0,0,0,0,0,0,0,2018,June,25.78567227,-80.11004194,8.2,1,0.380848485,24.1979309,433.2879944,7.323525906,CPSH,78625,978520,2500,1400,Open,1182249,4002079,130852,0,9240,5306146,459518.8125,21.63829787,-0.26,0,26.35981418,26.35981418,26.35981418,26.35981418,NA,NA,6927
2018_6_18_3154U,0,0,0,0,0,0,0,0,0,0,2018,June,25.77669467,-80.11045528,8.90020429,3.749233912,0.194994893,24.2081848,445.3736877,7.304813862,RGSH,77419,983310,2500,1390,Open,1148701,3974249,130585,2,9240,7890946,595588.625,23.76447219,-0.26,0,0,0,0,0,NA,NA,7465
2018_6_19_1635U,4.188829684,3.184221421,0.818429879,0,0,3.130330555,1,0,0,1,2018,June,25.14601412,-80.29377706,4.164695499,2.741835834,2.179082083,23.981958,412.2023315,7.42819643,SPGR_HR,62427,1147559,4059.798096,41,Open,8981,241205,20226,0,294,52995388,1180573.75,15.41249118,-0.176,31.51975941,63.67863096,64.94556864,64.94556864,43.06402672,NA,NA,3070
2018_6_19_3052U,3.746459106,0,0,0,0,0,0,0,0,0,2018,June,26.0807313,-80.0986256,7.834995383,1.5,0.590004617,24.1423279,344.823822,7.28605938,LIRI,63135,834283,1500,2309,Open,1230509,4271695,125570,0,39335,0,1300153.625,74.00438322,-0.26,0,41.37078561,41.37078561,41.37078561,41.37078561,NA,NA,7651
2018_6_19_3078U,3.598887813,0.979520602,0,0,0,0.979520602,0,0,0,1,2018,June,26.10072285,-80.09407678,9.049385965,2,0.929605263,24.1878296,343.348175,7.342900276,LIRI,59776,821980,1200,2074,Open,1170924,4230098,123819,1,39335,0,1280579.25,74.00438322,-0.26,5.650007736,35.55755299,35.55755299,35.55755299,33.89437378,NA,NA,4664
2018_6_19_3080U,4.023953524,3.823487097,0,3.745704969,0,1.48719523,0,1,0,1,2018,June,26.09905989,-80.09551467,8.451158645,1.249554367,0.749465241,24.1812378,343.480957,7.342978001,LIRI,60169,823903,1300,2074,Open,1170924,4230098,123819,1,39335,0,1335434.25,74.00438322,-0.26,0,54.92175737,13.58291308,54.92175737,51.49708944,NA,NA,1029
2018_6_19_3091U,3.727051515,1.713477539,0,0,0,1.713477539,0,0,0,1,2018,June,26.0854399,-80.09020856,14.54819701,2.259014952,1.435246262,24.20672,344.5057373,7.321850777,LIRM,62567,829269,700,2253,Open,1166310,4253350,124748,0,39335,0,1154533.875,74.00438322,-0.26,46.52541697,40.55639894,40.55639894,40.55639894,36.00817681,29.5,0,5781
2018_6_2_2152U,4.023474058,3.896700455,0,0,0,3.896700455,0,0,0,1,2018,June,24.57741949,-82.94437471,15.34268847,4.257947321,0.932070845,23.0560547,530.3918457,7.411764622,CONT_MR,46118,853067,6888.225098,0,Open,0,0,0,0,30,830627.625,22463.54688,2.474678457,-0.26,283.6288724,54.89495123,54.89495123,54.89495123,6.655239112,NA,NA,1059
2018_6_2_2256U,3.933188962,3.311627776,0,0,0,3.311627776,0,0,0,1,2018,June,24.582669,-82.93187647,15.04102564,4.865842491,1.117129121,23.0096069,539.748291,7.40035677,CONT_MR,49219,865686,7353.910645,0,Open,0,0,0,0,30,1437658.75,8396.521484,2.474678457,-0.26,5.400446045,50.06957722,50.06957722,50.06957722,23.63983859,0,57,8838
2018_6_2_2654U,3.10369106,1.613498256,0,0,0,1.613498256,0,0,0,1,2018,June,24.56975005,-82.92450995,12.2999122,3.751975417,0.799868306,23.0577942,518.3175049,7.450550556,CONT_MR,47608,869714,8885.28125,0,Open,0,0,0,0,30,961770.5625,2774.068115,2.474678457,-0.26,0,21.28003666,21.28003666,21.28003666,17.25969367,22,55,4780
2018_6_20_1147U,5.729605705,5.533087539,4.464639506,0,4.903653342,3.504133979,1,0,1,1,2018,June,25.11139912,-80.30328201,4.383458647,3.66374269,2.794193818,24.0194641,443.7966919,7.470833302,SPGR_HR,63448,1116365,2221.320313,41,Closed,8330,180563,16416,0,294,42708228,869215.1875,15.41249118,-0.176,486.6844698,220.9581609,306.8478616,173.066578,274.5952277,NA,NA,6506
2018_6_21_1121U,4.371953337,3.635331841,0,0,0,3.635331841,0,0,0,1,2018,June,25.12936391,-80.29486301,4.414234875,1,0.758896797,24.0006042,414.8909607,7.456871986,ISOL_MR,62690,1132691,2687.005859,10,Open,8088,207921,18100,0,294,45521688,899597.125,15.41249118,-0.176,40.81910533,78.19818145,78.19818145,78.19818145,41.28374907,NA,NA,3556
2018_6_21_1291U,5.278464474,4.95297585,2.366030198,4.095089336,0,4.289033661,1,1,0,1,2018,June,25.1360179,-80.25999347,14.28968986,1,1.205155071,24.1236816,408.6278992,7.462060928,SPGR_LR,60335,1130252,707.1068115,0,Open,7003,209091,18099,0,202,28225940,107755.375,15.41249118,-0.176,89.1144321,185.4135657,136.0238726,195.0685757,123.1725835,NA,NA,198
2018_6_22_1288U,4.880050705,4.643534563,2.530594404,4.237987029,0,3.181453572,1,1,0,1,2018,June,25.02953509,-80.35063941,22.17063622,1.264681892,1.911745514,24.1152588,569.7652588,7.459918976,SPGR_HR,60814,1087825,565.6854248,0,Open,13081,63635,9197,0,205,37372160,158639.2188,16.64297125,-0.176,443.4097238,119.0763682,62.3690621,130.6373384,107.5556058,27,54,3242
2018_6_22_3141U,2.29121921,0.353024786,0,0,0,0.353024786,0,0,0,1,2018,June,25.81181481,-80.09967379,8.659016393,1.755009107,0.579508197,24.2029663,398.6220093,7.38738203,RGSH,82169,957220,1400,1148,Open,1195723,4066142,131192,11,17036,647963.4375,126526.5,21.63829787,-0.26,2.310409391,8.886984648,8.886984648,8.886984648,8.463618226,NA,NA,2855
2018_6_22_3208U,4.474162582,2.067967446,0,0,0,2.067967446,0,0,0,1,2018,June,26.24576629,-80.06458952,25.27489177,1.745021645,2.179480519,24.1629578,335.2887878,7.332448006,SPGR,35945,697458,0,615,Open,978864,3548732,106011,0,1731,0,0,41.57111717,-0.26,6.305335862,86.72111043,86.72111043,86.72111043,79.81237858,NA,NA,1837
2018_6_22_3236U,4.770960374,4.059677525,0,1.885885962,0,3.95820838,0,1,0,1,2018,June,26.20455405,-80.07101756,16.04731935,2.228049728,2.521950272,24.1961609,338.974762,7.362679482,SPGR,42532,739415,100,731,Open,1024659,3842142,111347,1,1731,0,0,41.57111717,-0.26,125.2933256,117.0325429,111.4403507,117.0325429,65.66911644,NA,NA,9008
2018_6_22_3241U,3.548601767,0.536038908,0,0,0,0.536038908,0,0,0,1,2018,June,26.23774699,-80.06533415,27.00784656,3.5,2.126634699,24.1393982,336.0155945,7.338368416,SPGR,37398,704867,0,615,Open,981617,3593912,107068,11,1731,0,0,41.57111717,-0.26,25.15439199,33.76467437,33.76467437,33.76467437,33.05545133,18,39,5814
2018_6_25_1299U,5.598418153,5.094611338,0,0,3.584334345,4.852897538,0,0,1,1,2018,June,25.03633205,-80.34829962,4.83397169,1,1.561865112,24.1067749,584.3047485,7.459805489,SPGR_LR,61542,1088258,989.9495239,0,Closed,13003,78883,8891,0,205,39037172,270834.875,16.64297125,-0.176,11.40108705,268.9989725,268.9989725,233.9696059,141.8879133,NA,NA,3398
2018_6_25_1358U,4.853004395,4.390747957,0,3.999710067,0,3.300213739,0,1,0,1,2018,June,25.01155815,-80.36862155,22.00899743,2.257497858,2.363496144,24.0427185,564.9489136,7.442108631,SPGR_HR,60093,1092218,565.6854248,0,Open,14360,45876,7177,0,275,37240808,53724.72656,16.64297125,-0.176,0,127.1247495,73.54242692,127.1247495,101.0063149,NA,NA,4277
